chapter_no,heading_1,heading_2,heading_3,heading_4,heading_5,sub_section_no,source_url,zoneomics_url,is_sub_chunk,sub_chunk_no,text
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,203  HEIGHT,203.5, ,sub-sec-5.2.4.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9455,https://zoneomics.com/code/191/chapter_5#5.2.4.5,False,0,"203.5 A place of worship may be erected to a height not exceeding sixty feet (60 ft.) and three
(3) stories, not including a penthouse or rooftop structure."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,203  HEIGHT,203.6, ,sub-sec-5.2.4.6,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9456,https://zoneomics.com/code/191/chapter_5#5.2.4.6,False,0,"203.6 A public recreation and community center may be erected to a height not exceeding forty-five feet (45 ft.) with no limit on number of stories, not including a penthouse or rooftop structure."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,203  HEIGHT,203.7, ,sub-sec-5.2.4.7,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9457,https://zoneomics.com/code/191/chapter_5#5.2.4.7,False,0,"203.7 A building or other structure may be erected to a height not exceeding ninety feet (90 ft.) with no limit on number of stories, not including a penthouse or rooftop structure; provided that the building or structure shall be removed from all lot lines of its lot for a distance equal to the height of the building or structure above the adjacent natural or finished grade, whichever is the lower in elevation."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,203  HEIGHT,203.8, ,sub-sec-5.2.4.8,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9458,https://zoneomics.com/code/191/chapter_5#5.2.4.8,False,0,"203.8 An institutional building or structure may be erected to a height not exceeding ninety feet (90 ft.) with no limit on number of stories, not including a penthouse or rooftop structure; provided, that the building or structure shall be removed from all lot lines of its lot a distance of not less than one foot (1 ft.) for each one foot (1 ft.) of height in excess of that authorized in the zone in which it is located."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,204  ROOF TOP OR UPPER FLOOR ELEMENTS,204.1, ,sub-sec-5.2.5.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-7350,https://zoneomics.com/code/191/chapter_5#5.2.5.1,False,0,"204.1 Except for properties subject to review by the Historic Preservation Review Board or their designee, or the U.S. Commission of Fine Arts, a roof top architectural element original to a principal building such as cornices, porch roofs, a turret, tower, or dormers, shall not be removed or significantly altered, including shifting its location, changing its shape, or increasing its height, elevation, or size; provided that:
(a) For interior lots, not including through lots, the roof top architectural elements shall not include identified roof top architectural elements facing the structure’s rear lot line; and (b) For all other lots, the roof top architectural elements shall include identified roof top architectural elements on all sides of the structure."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,204  ROOF TOP OR UPPER FLOOR ELEMENTS,204.2, ,sub-sec-5.2.5.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9459,https://zoneomics.com/code/191/chapter_5#5.2.5.2,False,0,"204.2 For the purposes of Subtitle E
§ 204.1, ordinary repairs to a roof top architectural element shall be permitted.
Ordinary repairs may include the replacement of an original roof top architectural element when the Zoning Administrator has determined, based on photographs provided by the owner and other evidence acceptable to the Zoning Administrator, that:
(a) The original roof top architectural element is substantially eroded or damaged due to no overt actions of the owner or affiliates, and (b) The replacement will be visually indistinguishable from the original in style, dimensions, profile, and appearance when viewed from a public right of way."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,204  ROOF TOP OR UPPER FLOOR ELEMENTS,204.3, ,sub-sec-5.2.5.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9460,https://zoneomics.com/code/191/chapter_5#5.2.5.3,False,0,"204.3 Any new building, or alteration or addition to an existing building, including a penthouse or rooftop structure (the “proposed construction”) at the time of application, shall not significantly interfere with the operation of a solar energy system on an abutting property, unless agreed to by the owner of the solar energy system, subject to the following:
(a) “Time of application” shall mean the earlier of either:
(1) The Department of Buildings officially accepts as complete the application for the building permit for the proposed construction; or (2) The Office of Zoning officially accepts as complete an application for zoning relief for the proposed construction;
(b) “Solar energy system” shall mean a solar energy system of at least 2kW in size that, at the time of application, is either:
(1) Legally permitted, installed, and operating; or (2) Authorized by an issued permit; provided that the permitted solar energy system is operative within six
(6) months after the issuance of the solar energy system permit, not including grid interconnection delays caused solely by a utility company connecting to the solar energy system;
(c) “Significantly interfere” shall mean that the proposed construction increases the shading incident on the solar energy system by more than five percent (5%), as determined by a comparative solar shading study acceptable to the Zoning Administrator; and (d) All applications for the proposed construction, whether for a building permit or for zoning relief, must include one of the following:
(1) An affidavit by the applicant stating that there is no solar energy system on an abutting property;
(2) A comparative solar shading study that meets the minimum standard established by the Zoning Administrator for the purpose of determining the increased annual incident solar shading by percent; or (3) A written agreement executed by the owner of the impacted solar energy system accepting the interference with the solar energy system."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,204  ROOF TOP OR UPPER FLOOR ELEMENTS,204.4, ,sub-sec-5.2.5.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9461,https://zoneomics.com/code/191/chapter_5#5.2.5.4,False,0,"204.4 The Board of Zoning Adjustment may grant relief from the requirements of Subtitle E
§ 204.1 as a special exception pursuant to Subtitle X, Chapter 9, and subject to the following conditions:
(a) The proposed construction shall not have a substantially adverse effect on the use or enjoyment of any abutting or adjacent dwelling or property, in particular:
(1) The light and air available to neighboring properties shall not be unduly affected;
(2) The privacy of use and enjoyment of neighboring properties shall not be unduly compromised; and
(3) The proposed construction, as viewed from the street, alley, and other public way, shall not substantially visually intrude upon the character, scale, and pattern of houses along the street or alley frontage;
(b) In demonstrating compliance with paragraph (a), the applicant shall use graphical representations such as plans, photographs, or elevation and section drawings sufficient to represent the relationship of the proposed construction to adjacent buildings and views from public ways; and (c) The Board of Zoning Adjustment may require special treatment in the way of design, screening, exterior or interior lighting, building materials, or other features for the protection of adjacent or nearby properties, or to maintain the general character of a block."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,204  ROOF TOP OR UPPER FLOOR ELEMENTS,204.5, ,sub-sec-5.2.5.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9462,https://zoneomics.com/code/191/chapter_5#5.2.5.5,False,0,"204.5 The Board of Zoning Adjustment may grant relief from the requirements of Subtitle E
§ 204.3 as a special exception pursuant to Subtitle X, Chapter 9, and subject to the following conditions:
(a) The application demonstrates the applicant has made its best efforts to minimize and mitigate the potential shading impact to solar energy systems on abutting properties to the extent reasonably practical, including possible design alternatives to the application’s proposed construction and potential solar access easements;
(b) The application shall include illustrations of the shading impact on solar energy systems on abutting properties:
(1) As proposed by the application;
(2) As allowed as a matter of right; and
(3) Of possible design alternatives considered by the applicant; and (c) The Board may require special treatment and impose reasonable conditions as it deems necessary to mitigate shading impacts identified in the consideration of the application."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,205  PENTHOUSE AND ROOFTOP STRUCTURE,205.1, ,sub-sec-5.2.6.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-7351,https://zoneomics.com/code/191/chapter_5#5.2.6.1,False,0,"205.1 A penthouse or rooftop structure on a single household dwelling or flat shall be permitted only in accordance with Subtitle C
§ 1501."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,205  PENTHOUSE AND ROOFTOP STRUCTURE,205.2, ,sub-sec-5.2.6.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-7352,https://zoneomics.com/code/191/chapter_5#5.2.6.2,False,0,"205.2 A mechanical penthouse or rooftop structure with a maximum height of eighteen feet, six inches (18 ft. 6 in.)
shall be permitted on a building constructed pursuant to Subtitle E
§§ 203.5 through 203.8."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,205  PENTHOUSE AND ROOFTOP STRUCTURE,205.3, ,sub-sec-5.2.6.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-7353,https://zoneomics.com/code/191/chapter_5#5.2.6.3,False,0,"205.3 For all other buildings and uses, the maximum permitted height of a penthouse or rooftop structure shall be twelve feet (12 ft.) and one
(1) story."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,206  FRONT SETBACK,206.1, ,sub-sec-5.2.7.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-7356,https://zoneomics.com/code/191/chapter_5#5.2.7.1,False,0,"206.1 Except as provided elsewhere in this title, the front setback requirements shall be as set forth in this section."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,206  FRONT SETBACK,206.2, ,sub-sec-5.2.7.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-7357,https://zoneomics.com/code/191/chapter_5#5.2.7.2,False,0,"206.2 For all residential buildings, a front setback shall be provided within the range of existing front setbacks of all residential buildings on the same side of the street in the block where the building is proposed."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,207  REAR YARD,207.1, ,sub-sec-5.2.8.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-7358,https://zoneomics.com/code/191/chapter_5#5.2.8.1,False,0,"207.1 Except as provided elsewhere in this title, the minimum required rear yard shall be as set forth in the following table:
|  |  |
| --- | --- |
| TABLE E § 207.1: MINIMUM REAR YARD | |
| Zones | Minimum Rear Yard (ft.) |
| RF-1 | 20 |
| RF-4 | 20 |
| RF-5 | 20 |"
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,207  REAR YARD,207.2, ,sub-sec-5.2.8.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-7359,https://zoneomics.com/code/191/chapter_5#5.2.8.2,False,0,"207.2 In the case of a lot proposed to be used by a public recreation and community center or public library where a rear lot line abuts or adjoins a public open space, recreation area, or reservation, no rear yard shall be required."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,207  REAR YARD,207.3, ,sub-sec-5.2.8.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-7360,https://zoneomics.com/code/191/chapter_5#5.2.8.3,False,0,"207.3 In the case of a building existing on or before May 12, 1958, an extension or addition may be made to the building into the required rear yard; provided, that the extension or addition shall be limited to that portion of the rear yard included in the building area on May 12, 1958."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,207  REAR YARD,207.4, ,sub-sec-5.2.8.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-7361,https://zoneomics.com/code/191/chapter_5#5.2.8.4,False,0,"207.4 Notwithstanding Subtitle E
§§ 207.1 through 207.3, a rear wall of a row or semi-detached building shall not be constructed to extend farther than ten feet (10 ft.) beyond the farthest rear wall of any adjoining principal residential building on any adjacent property."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,207  REAR YARD,207.5, ,sub-sec-5.2.8.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9463,https://zoneomics.com/code/191/chapter_5#5.2.8.5,False,0,"207.5 A rear wall of a row or semi-detached building may be constructed to extend farther than ten feet (10 ft.) beyond the farthest rear wall of any adjoining principal residential building on any adjacent property if approved by the Board of Zoning Adjustment as a special exception pursuant to Subtitle X, Chapter 9 and subject to Subtitle E
§ 5201 if applicable."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,208  SIDE YARD,208.1, ,sub-sec-5.2.9.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9465,https://zoneomics.com/code/191/chapter_5#5.2.9.1,False,0,"208.1 Except as provided elsewhere in this title, the minimum side yard shall be as set forth in this section."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,208  SIDE YARD,208.2, ,sub-sec-5.2.9.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9466,https://zoneomics.com/code/191/chapter_5#5.2.9.2,False,0,"208.2 Two
(2) side yards shall be provided for detached buildings; one
(1) side yard shall be provided for semi-detached buildings; and no side yards are required for row buildings."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,208  SIDE YARD,208.3, ,sub-sec-5.2.9.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9467,https://zoneomics.com/code/191/chapter_5#5.2.9.3,False,0,208.3 Any side yard provided shall be a minimum of five feet (5 ft.).
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,208  SIDE YARD,208.4, ,sub-sec-5.2.9.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9468,https://zoneomics.com/code/191/chapter_5#5.2.9.4,False,0,208.4 Existing conforming side yards shall not be reduced to a nonconforming width or eliminated.
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,208  SIDE YARD,208.5, ,sub-sec-5.2.9.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9469,https://zoneomics.com/code/191/chapter_5#5.2.9.5,False,0,"208.5 In the case of a building with a nonconforming side yard, an extension or addition may be made to the building; provided, that the width of the existing side yard shall not be reduced or eliminated; and provided further, that the width of the side yard adjacent to the extension or addition shall be a minimum of three feet (3 ft.)."
5,SUBTITLE E RESIDENTIAL FLATS (RF) ZONES,CHAPTER 2 DEVELOPMENT STANDARDS FOR RESIDENTIAL FLAT (RF) ZONES,208  SIDE YARD,208.6, ,sub-sec-5.2.9.6,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=7297#secid-9470,https://zoneomics.com/code/191/chapter_5#5.2.9.6,False,0,"208.6 In the case of a lot proposed to be used by a public library or public recreation and community center where a side lot line abuts or adjoins a public open space, recreation area, or reservation, no side yard shall be required."
